Transaction_ID,Transaction_Amount,Transaction_Volume,Average_Transaction_Amount,Frequency_of_Transactions,Time_Since_Last_Transaction,Day_of_Week,Time_of_Day,Age,Gender,Income,Account_Type,is_anomaly
TX557,1016.8035583962836,2,1039.1434906727927,19,5,Tuesday,19:00,23,Female,669349,Savings,False
TX558,1059.38595885832,4,1030.7112475583083,5,25,Saturday,13:00,30,Male,1101151,Current,False
TX559,1003.7960267129744,3,967.7985710517124,15,15,Thursday,02:00,34,Female,1047410,Current,False
TX560,1036.86262664716,2,978.167776107436,16,8,Friday,16:00,24,Female,1449282,Savings,False
TX561,946.5356572290588,2,964.2610853732032,18,5,Sunday,14:00,21,Male,1054471,Savings,False
TX562,1015.8726630625088,2,993.3427919123498,8,13,Tuesday,12:00,19,Female,411362,Savings,False
TX563,1000.7122082006856,3,968.4729658220112,19,9,Sunday,12:00,19,Male,1253847,Savings,False
TX564,887.1933846253528,1,986.7361310324928,13,16,Wednesday,09:00,55,Male,489073,Savings,False
TX565,941.6881053070348,2,957.6831686953354,17,23,Friday,05:00,63,Female,1125963,Current,False
TX566,1036.6117253566326,4,995.7321556278572,14,18,Sunday,07:00,49,Female,1226921,Current,False
TX567,909.1010387306422,3,1015.1942459096832,19,3,Tuesday,10:00,60,Male,845726,Current,False
TX568,1075.3816779456845,1,986.1569557584622,10,24,Saturday,02:00,39,Female,645280,Current,False
TX569,1067.3334861877431,3,990.5130911619306,17,27,Tuesday,02:00,26,Male,356635,Savings,False
TX570,2973.267077942214,2,972.7150448956418,5,27,Monday,08:00,40,Male,1427113,Savings,True
TX571,935.3429228120676,3,1011.4478062235136,8,23,Saturday,01:00,62,Male,1056079,Savings,False
TX572,1069.526128580053,2,994.5964655851204,13,14,Tuesday,22:00,58,Female,923640,Current,False
TX573,1052.435356320828,2,1033.1081422617658,14,3,Wednesday,10:00,38,Female,340149,Current,False
TX574,1024.5603832706,4,992.8394124050604,13,10,Tuesday,21:00,28,Female,653039,Current,False
TX575,2713.5965868739063,1,1026.3660464970533,15,26,Saturday,11:00,60,Female,1240335,Savings,True
TX576,951.4623856218448,4,1028.2489480318284,11,22,Tuesday,14:00,25,Male,855710,Current,False
TX577,1042.3385387608246,4,957.45545159297,16,12,Friday,10:00,34,Female,739358,Savings,False
TX578,964.6187052588988,1,985.7565227164793,12,5,Tuesday,15:00,53,Female,1443413,Current,False
TX579,1042.0991847726063,2,992.615855991051,11,16,Saturday,09:00,24,Female,404428,Savings,False
TX580,1018.1591149145636,1,1010.390926595488,7,15,Thursday,14:00,63,Male,420243,Current,False
TX581,1012.6083675237788,4,976.2786153720116,9,27,Sunday,19:00,46,Male,380152,Savings,False
TX582,959.681865143185,2,973.0883319979008,6,5,Saturday,03:00,47,Male,858866,Current,False
TX583,952.712696965161,2,1012.1649238336994,10,29,Thursday,21:00,64,Male,476968,Savings,False
TX584,976.542931746045,2,971.437030091098,8,15,Sunday,19:00,26,Female,1038591,Current,False
TX585,981.2253056823891,4,1023.6470568818356,11,11,Friday,21:00,21,Female,884668,Savings,False
TX586,1012.2948413456452,4,940.9384979869748,7,10,Saturday,02:00,38,Male,1187198,Current,False
TX587,985.9865447768216,2,963.4803151674474,15,20,Tuesday,01:00,19,Female,1187099,Savings,False
TX588,1000.4522104099482,4,1042.0746383563262,18,7,Friday,10:00,41,Male,433248,Current,False
TX589,1027.7794342334469,4,1048.585652859025,19,17,Monday,10:00,45,Male,1093567,Current,False
TX590,952.3841809630602,2,986.4600972308292,11,2,Tuesday,23:00,21,Male,1303466,Current,False
TX591,977.3447066009644,2,1017.8944702929429,15,17,Saturday,01:00,33,Male,445281,Current,False
TX592,913.9777194881644,2,1036.553619658994,16,25,Friday,09:00,59,Male,682688,Current,False
TX593,1068.5268071998355,2,1013.90405800168,19,5,Saturday,15:00,62,Male,471541,Current,False
TX594,1018.5001423105184,3,986.1102342794468,13,16,Tuesday,01:00,29,Female,321067,Current,False
TX595,1003.9463909536112,1,993.9272292602428,6,16,Thursday,06:00,19,Female,853280,Current,False
TX596,1059.7281715592064,2,1018.414510257878,15,2,Sunday,13:00,19,Male,831740,Current,False
TX597,1019.2716285870632,4,1025.633184335678,17,7,Friday,09:00,63,Male,442157,Current,False
TX598,1018.8160888515592,2,1006.2243179590298,12,6,Thursday,12:00,53,Male,1486837,Current,False
TX599,1095.0779627556835,4,1004.8963874778908,12,25,Monday,12:00,53,Female,1279091,Savings,False
TX600,994.2173215725884,4,1005.0517985475818,17,27,Wednesday,04:00,21,Female,900724,Savings,False
TX601,1060.6304118710227,3,1034.6966378245445,18,6,Thursday,15:00,34,Male,372684,Current,False
TX602,1010.1144528193144,1,995.1759450039972,13,22,Sunday,11:00,51,Female,1254138,Savings,False
TX603,1076.7574360003775,3,986.8608964720318,18,15,Wednesday,00:00,48,Female,947952,Current,False
TX604,942.391531023999,2,1003.5606146935876,11,8,Friday,19:00,52,Female,709925,Savings,False
TX605,977.8132242569754,2,1023.8984426973,17,5,Thursday,07:00,18,Female,897578,Savings,False
TX606,960.2155118502362,4,996.3230623855624,7,20,Saturday,02:00,18,Male,1172318,Savings,False
TX607,939.6489176071392,1,978.4937521390152,6,29,Thursday,05:00,25,Male,609378,Current,False
TX608,1042.1415622364216,4,1024.1296031083011,16,20,Friday,19:00,26,Female,971986,Savings,False
TX609,1088.0594062433686,1,999.9937265477644,15,13,Friday,21:00,45,Male,998419,Savings,False
TX610,1072.2356247182142,3,999.2257235323932,7,8,Thursday,07:00,59,Male,841529,Current,False
TX611,997.304757549713,3,980.3539283924536,17,28,Monday,19:00,36,Male,363014,Savings,False
TX612,998.8011348751018,3,1008.8254306904338,18,11,Tuesday,09:00,44,Male,622341,Savings,False
TX613,912.1819484180752,2,1003.5730145717808,18,20,Saturday,16:00,59,Male,776379,Current,False
TX614,1079.491948909034,4,1011.48142441788,11,11,Sunday,03:00,42,Female,1315691,Current,False
TX615,1025.1392213447598,3,1035.9272164585393,7,21,Friday,13:00,41,Female,1334104,Current,False
TX616,1031.3416828514064,3,1003.729759079339,18,26,Wednesday,21:00,58,Male,778705,Current,False
TX617,1021.415834618762,2,1001.5431299243544,13,22,Friday,18:00,50,Male,610435,Current,False
TX618,951.1009894728736,2,999.9653660354878,18,20,Friday,12:00,32,Female,1480594,Current,False
TX619,959.457443292966,2,1044.3668696602276,10,23,Monday,09:00,24,Female,736048,Savings,False
TX620,1122.2291376291253,1,989.1543532447467,6,6,Wednesday,19:00,50,Female,905108,Savings,False
TX621,989.8799005684328,4,1001.539079804511,15,22,Tuesday,03:00,18,Female,363965,Current,False
TX622,961.5344987754032,4,994.7734188109706,17,24,Wednesday,03:00,60,Female,1206395,Savings,False
TX623,961.4631470149568,3,991.1940642578488,15,27,Sunday,03:00,54,Male,510448,Current,False
TX624,900.4338976309895,4,1005.210348437075,11,9,Thursday,21:00,28,Female,1203275,Savings,False
TX625,988.4533775062336,2,1013.6968547466316,9,7,Friday,00:00,43,Male,1318454,Current,False
TX626,950.843893270908,4,967.6238938228464,12,24,Saturday,18:00,54,Female,638526,Savings,False
TX627,1026.4258942197464,3,1025.6278509796568,13,22,Friday,11:00,46,Female,563328,Savings,False
TX628,903.431156960348,2,1017.4049798782262,8,7,Friday,11:00,35,Female,555658,Current,False
TX629,1080.9190664423918,2,994.7790761623968,5,12,Wednesday,10:00,21,Male,1128282,Savings,False
TX630,911.19941229758,1,1021.2788197512172,12,22,Tuesday,11:00,23,Female,1269752,Savings,False
TX631,984.8384537978566,3,999.3177019497132,19,14,Sunday,18:00,26,Female,407449,Savings,False
TX632,1070.0199897397642,4,1011.0844940789208,15,10,Wednesday,06:00,32,Male,875610,Savings,False
TX633,980.615004179572,4,991.7276866874072,17,15,Wednesday,05:00,29,Male,1446204,Current,False
TX634,881.1783571831069,3,993.2261732015623,14,20,Sunday,03:00,38,Female,591975,Savings,False
TX635,1084.7861438905434,4,1037.9457738954625,13,28,Saturday,12:00,24,Female,817733,Current,False
TX636,867.545022836647,2,1027.0300580691223,15,16,Saturday,07:00,42,Female,921912,Current,False
TX637,918.1197541271664,1,1002.392005253342,11,11,Saturday,14:00,22,Female,1374602,Current,False
TX638,986.8729838358968,3,989.9726916103208,16,25,Thursday,18:00,44,Male,748648,Current,False
TX639,981.9344719016354,1,998.7163167742236,8,14,Monday,01:00,20,Male,425849,Current,False
TX640,1076.5097599431676,4,1013.2985432460348,11,13,Friday,04:00,42,Male,1131635,Current,False
TX641,1024.809959368166,2,989.2936657486468,14,23,Friday,17:00,64,Female,604958,Current,False
TX642,983.828453522549,3,1028.940709198424,13,23,Wednesday,18:00,52,Male,1226694,Current,False
TX643,1025.1357445886629,2,993.0341309283708,17,12,Monday,00:00,60,Male,1130326,Savings,False
TX644,991.4849517244688,3,1000.7912151650912,6,12,Sunday,00:00,36,Female,738963,Current,False
TX645,960.2221466029558,3,1008.4878787572204,12,16,Saturday,12:00,40,Female,1128411,Savings,False
TX646,951.7167598238397,2,1032.583327298019,12,12,Sunday,22:00,39,Male,1188916,Current,False
TX647,947.9772517193036,1,996.31523921109,5,6,Sunday,18:00,40,Female,480074,Current,False
TX648,908.4158876396988,3,978.9738017672132,6,23,Sunday,00:00,38,Male,558360,Savings,False
TX649,969.1773827349476,4,979.926775766564,6,24,Wednesday,14:00,57,Female,927122,Current,False
TX650,1060.2337219996853,4,987.5180257534856,15,6,Wednesday,08:00,62,Male,995385,Current,False
TX651,945.0954353281992,1,1000.7830918362624,11,20,Friday,21:00,45,Female,1065328,Savings,False
TX652,953.581416508889,2,1011.3551415417214,6,9,Saturday,10:00,55,Male,300901,Current,False
TX653,1003.2083562812336,4,992.7978809472364,7,23,Friday,02:00,50,Female,787063,Savings,False
TX654,955.5275625380226,3,993.4303405717892,18,1,Thursday,12:00,60,Male,1171905,Savings,False
TX655,1011.2169828389042,3,1018.0803510952264,11,19,Monday,15:00,26,Male,1470473,Savings,False
TX656,971.3902964853278,4,984.1997439583783,12,23,Tuesday,01:00,42,Female,733797,Savings,False
TX657,965.5583802837704,1,1002.8549667208993,15,7,Sunday,09:00,27,Male,347645,Current,False
TX658,1030.4866783924915,4,1033.1819104183944,8,29,Monday,14:00,21,Male,1153159,Current,False
TX659,1053.4189666847008,4,1012.0824177917704,5,16,Sunday,02:00,22,Male,396502,Savings,False
TX660,1053.2241376804284,3,1011.2473658323336,6,29,Friday,03:00,59,Male,635468,Savings,False
TX661,951.3310580986484,4,1020.1426667294631,7,16,Sunday,13:00,26,Female,1175817,Savings,False
TX662,1000.0093332317488,4,1023.0121510118614,9,10,Thursday,23:00,26,Female,1330451,Current,False
TX663,1100.6017065480305,4,1002.7234576612964,11,7,Sunday,20:00,40,Male,1147516,Current,False
TX664,1050.2188317381565,3,985.9892634398092,19,25,Sunday,17:00,37,Female,302795,Current,False
TX665,996.25220174953,4,1009.7109859060428,14,23,Saturday,02:00,52,Male,1246769,Savings,False
TX666,967.6527414375192,1,979.668782419753,7,22,Wednesday,18:00,64,Female,844061,Current,False
TX667,1005.4703799510028,4,1001.5151868639676,19,25,Thursday,22:00,52,Male,707821,Current,False
TX668,924.5906072823036,1,976.8604304971542,19,22,Wednesday,07:00,35,Female,506555,Current,False
TX669,982.025560489819,1,1050.0759245453755,19,13,Friday,06:00,44,Female,310785,Current,False
TX670,1021.837177039174,2,995.2000356470688,11,6,Friday,22:00,34,Female,1233015,Savings,False
TX671,962.3622325437613,2,984.2232687672624,6,28,Wednesday,10:00,55,Male,1403036,Savings,False
TX672,1059.6367582708208,2,974.8426368818224,15,8,Wednesday,19:00,49,Female,352949,Savings,False
TX673,1051.4728740799178,4,1017.446307600569,10,4,Wednesday,02:00,62,Female,1072378,Current,False
TX674,1026.9572058975075,1,1019.5673987553954,6,4,Friday,08:00,34,Male,704911,Savings,False
TX675,1018.9405264748297,4,1007.5565844244431,19,3,Thursday,13:00,48,Female,483163,Savings,False
TX676,971.4126979021968,2,1006.652150206484,10,14,Tuesday,14:00,32,Male,1101818,Current,False
TX677,1053.2585982857192,4,1029.0523349097236,19,3,Saturday,14:00,30,Female,792503,Savings,False
TX678,1003.0068488984148,4,1006.9517820512552,18,20,Monday,12:00,18,Female,341505,Savings,False
TX679,928.2045238065735,1,973.68368367145,17,2,Tuesday,21:00,24,Male,436668,Current,False
TX680,966.4462286546728,3,997.4150948409496,10,2,Monday,04:00,31,Female,447032,Savings,False
TX681,922.3286100766604,1,1034.917426722703,17,21,Saturday,02:00,54,Female,1223953,Savings,False
TX682,950.2298198487626,1,1036.5452300991403,14,23,Tuesday,03:00,38,Female,961414,Current,False
TX683,1044.829432711801,3,966.5550045086536,13,5,Friday,19:00,33,Male,494152,Current,False
TX684,960.1530369771488,2,1052.9628797150697,13,2,Monday,10:00,53,Male,855839,Current,False
TX685,1041.3800988163025,1,988.7707128626264,10,27,Saturday,00:00,35,Male,851238,Savings,False
TX686,994.0029363186763,4,1014.8081424475448,8,4,Friday,17:00,44,Female,1317375,Savings,False
TX687,951.2214717038526,3,1015.5062842103928,8,28,Saturday,15:00,51,Female,813622,Savings,False
TX688,957.9334419095512,1,1018.6748058507468,17,24,Tuesday,21:00,30,Male,861340,Savings,False
TX689,1056.9207760327854,3,1000.5602583071778,10,19,Saturday,01:00,21,Female,604962,Current,False
TX690,970.7387002108252,3,1020.113101861532,12,6,Saturday,00:00,21,Male,1180432,Current,False
TX691,951.2316986360876,3,1026.0701586386951,19,12,Tuesday,18:00,23,Female,770949,Savings,False
TX692,1005.779899853186,3,977.6719044009992,7,22,Sunday,22:00,52,Male,1034172,Savings,False
TX693,896.2205995460733,2,998.2786061441822,5,16,Tuesday,22:00,34,Female,1054981,Savings,False
TX694,953.970855299706,2,990.1501921833268,12,22,Wednesday,23:00,36,Male,773656,Current,False
TX695,1024.250064576161,1,990.6435563433548,10,5,Monday,18:00,18,Male,675572,Current,False
TX696,989.8541268494778,1,1004.4070365854708,10,8,Tuesday,15:00,45,Male,1267241,Current,False
TX697,982.9206039245636,3,1000.034687134849,11,7,Thursday,20:00,24,Male,732941,Savings,False
TX698,1106.8260372645052,2,974.72583412042,14,18,Friday,16:00,54,Male,1293931,Current,False
TX699,1032.7487792110844,4,1016.2159729118342,5,22,Sunday,20:00,23,Female,986290,Savings,False
TX700,936.7750796522516,3,964.1378709493084,11,26,Friday,06:00,32,Male,382987,Current,False
TX701,1039.8497931861136,3,1009.0147758008708,13,5,Friday,01:00,50,Male,833285,Savings,False
TX702,1065.738991279825,2,988.6897742356472,7,15,Wednesday,22:00,46,Male,407041,Current,False
TX703,1077.6520538146324,3,950.3602732855938,7,26,Sunday,17:00,60,Female,1112934,Savings,False
TX704,1012.3905639757264,4,1025.6628061059616,10,7,Tuesday,06:00,43,Female,1483969,Savings,False
TX705,1025.678421367669,4,1037.3407421762245,5,1,Tuesday,18:00,64,Female,699017,Savings,False
TX706,1036.0764514728596,4,1002.1463182932392,13,15,Saturday,16:00,63,Male,801946,Current,False
TX707,973.7668796466598,4,1009.873096952863,6,7,Friday,14:00,42,Male,1487030,Savings,False
TX708,963.9291825127056,2,997.0438699290576,5,11,Tuesday,04:00,60,Female,974932,Current,False
TX709,963.8004834128697,4,996.0921929764596,18,24,Monday,16:00,41,Male,1080516,Current,False
TX710,984.0686298053702,4,1021.6447582305274,18,24,Monday,03:00,34,Female,985328,Current,False
TX711,1033.1362913259634,1,983.8572003404132,6,23,Friday,23:00,27,Male,939888,Current,False
TX712,976.487820384836,1,991.4187224619708,17,18,Monday,08:00,31,Male,549264,Current,False
TX713,1133.8988638084938,3,1001.2938887819274,15,12,Monday,12:00,32,Male,1053818,Savings,False
TX714,923.3649720055034,3,996.0743869722412,14,20,Tuesday,13:00,45,Female,1233296,Savings,False
TX715,971.205914377084,2,942.0021243945,5,10,Wednesday,16:00,61,Male,1134123,Current,False
TX716,972.9437313732578,3,1021.3374017675208,5,23,Tuesday,02:00,25,Female,1453891,Savings,False
TX717,1007.9823884703952,2,1011.4281677543756,8,16,Friday,21:00,18,Female,315896,Current,False
TX718,1083.4534762913163,2,981.1488398841624,12,29,Sunday,05:00,33,Male,655398,Savings,False
TX719,1014.8541725745416,2,1032.4245375945245,18,7,Monday,12:00,37,Male,1206814,Current,False
TX720,1003.8505378746472,2,980.653296061506,15,2,Saturday,11:00,47,Male,325739,Current,False
TX721,1002.1176065383715,2,1010.9843036500008,12,2,Thursday,20:00,45,Male,529167,Savings,False
TX722,1048.0152398140735,4,1009.249672481337,6,20,Thursday,13:00,20,Male,1050774,Savings,False
TX723,1044.375198370703,4,1015.2169330862296,18,16,Wednesday,01:00,61,Female,416220,Current,False
TX724,2903.890237835333,4,1073.1540360799816,10,18,Thursday,19:00,47,Female,905556,Current,True
TX725,970.1512856639464,4,952.1939126506112,7,6,Thursday,20:00,60,Female,884326,Savings,False
TX726,983.5527957321348,4,1007.1860516017152,7,26,Friday,22:00,54,Male,598254,Current,False
TX727,978.3978117512931,2,985.453838744594,9,8,Friday,10:00,55,Female,406311,Savings,False
TX728,1006.7020443116512,3,1004.812654880503,18,23,Saturday,09:00,29,Female,1348939,Current,False
TX729,1003.5445326411032,2,982.0793687246884,14,17,Monday,02:00,48,Male,1349458,Current,False
TX730,965.2517004350318,2,999.4434491074144,17,2,Tuesday,20:00,39,Female,696419,Current,False
TX731,950.0400147249488,4,1004.395934699962,5,10,Tuesday,05:00,25,Female,1418844,Current,False
TX732,1055.8123195259063,3,1030.160951828383,16,9,Tuesday,07:00,28,Female,900699,Savings,False
TX733,929.3852840035072,4,1001.803652749938,12,4,Friday,09:00,29,Female,748013,Current,False
TX734,1021.4460199090496,2,1012.217953478016,9,12,Tuesday,06:00,37,Female,896822,Current,False
TX735,896.745847687184,2,1000.5691516236632,10,22,Friday,11:00,39,Male,994089,Current,False
TX736,1082.1689077902267,4,1007.2129578287158,7,10,Friday,23:00,23,Male,732184,Current,False
TX737,995.0015110091548,3,968.0872647822064,6,24,Thursday,19:00,49,Male,617231,Current,False
TX738,983.9003736353202,1,989.8455377339372,8,10,Tuesday,10:00,40,Female,341139,Savings,False
TX739,904.763056028263,3,975.589516505639,11,8,Monday,20:00,19,Male,1164785,Current,False
TX740,988.7449900120616,4,983.1525838854532,7,19,Tuesday,21:00,35,Female,733917,Current,False
TX741,966.0678469352948,4,993.6352494451476,9,10,Sunday,19:00,28,Female,1102009,Current,False
TX742,1014.0266170277628,4,1020.3218704329394,13,4,Tuesday,18:00,35,Male,657092,Current,False
TX743,954.1073784052032,3,987.089761478212,10,16,Monday,11:00,41,Female,1119745,Current,False
TX744,998.8849858140974,1,986.222289148492,9,26,Saturday,21:00,30,Male,325938,Current,False
TX745,1046.621743547733,3,991.6979942207328,14,26,Sunday,11:00,19,Female,1464395,Current,False
TX746,994.7828603506554,2,1007.8661410001064,16,2,Sunday,04:00,24,Male,968875,Savings,False
TX747,1011.0404253944046,4,979.7955519577628,13,15,Friday,12:00,22,Female,561578,Current,False
TX748,1012.514765509152,1,1016.1823213648383,18,18,Sunday,09:00,24,Male,927751,Savings,False
TX749,919.3990549663736,3,984.4176405927464,8,21,Saturday,00:00,21,Male,1174506,Current,False
TX750,1015.7276085268384,3,1002.772917894236,17,21,Friday,12:00,44,Male,735686,Savings,False
TX751,980.582653084942,4,993.8876177786336,18,29,Sunday,03:00,57,Male,356116,Savings,False
TX752,924.3862203629462,1,982.012517456907,16,9,Thursday,04:00,45,Female,906306,Current,False
TX753,945.0689787411094,2,1028.4100857454212,10,4,Friday,00:00,24,Female,836119,Savings,False
TX754,1033.493572737933,3,1004.0308800359884,14,11,Monday,14:00,55,Male,1367406,Current,False
TX755,991.9222008187056,3,987.502471644689,14,12,Saturday,03:00,48,Female,1155953,Current,False
TX756,993.3717161327552,3,992.548623152471,16,2,Thursday,04:00,20,Female,1348072,Savings,False
TX757,989.9823711102918,3,1004.636841842697,18,25,Sunday,01:00,58,Male,1160931,Current,False
TX758,944.3684719380932,2,999.346193659976,19,28,Tuesday,15:00,29,Female,835620,Current,False
TX759,955.8770475883877,4,971.5285871563774,14,17,Wednesday,23:00,52,Female,590477,Savings,False
TX760,1084.2174258062491,2,1020.0004343018564,8,17,Wednesday,08:00,21,Male,1342630,Savings,False
TX761,1005.9648352511008,4,998.6608019340572,11,15,Sunday,14:00,57,Male,1023503,Current,False
TX762,1003.3296285875834,4,945.7351473167316,5,28,Tuesday,15:00,64,Female,633260,Savings,False
TX763,993.463146664338,4,1022.0988384446194,18,12,Saturday,03:00,20,Female,971088,Current,False
TX764,961.7095009970644,3,999.3095640033738,9,24,Thursday,11:00,48,Female,340633,Savings,False
TX765,1011.1545612529948,3,1025.249797897539,11,28,Friday,20:00,32,Female,1023953,Current,False
TX766,1022.1360137596322,1,1019.9270197518156,6,14,Saturday,03:00,53,Male,510387,Savings,False
TX767,992.359444146632,3,1030.1649480637,13,12,Friday,03:00,51,Male,1297057,Savings,False
TX768,933.540743332756,1,998.7762312444196,14,10,Tuesday,05:00,44,Female,510047,Savings,False
TX769,951.392380089867,1,1019.6463896551088,18,21,Monday,08:00,34,Female,607268,Savings,False
TX770,1033.770455946552,3,997.3471371148177,19,19,Thursday,17:00,50,Female,807532,Current,False
TX771,1019.7899424354872,1,1005.2710162390956,15,17,Thursday,11:00,27,Male,1234149,Current,False
TX772,3009.4014075242967,3,1001.7971232582676,9,28,Sunday,15:00,63,Female,1030070,Savings,True
TX773,1003.325913698034,1,987.3587848422588,16,5,Friday,17:00,64,Male,1157692,Current,False
TX774,1027.6978023541135,1,1017.1563768306958,7,10,Friday,02:00,58,Male,1261858,Savings,False
TX775,958.7650069821603,1,1026.6697699901013,11,20,Thursday,11:00,62,Male,525121,Savings,False
TX776,992.0157406255852,1,1008.6013137435064,5,23,Monday,16:00,19,Male,900338,Current,False
TX777,983.9768725120178,3,1000.495270761916,6,4,Wednesday,16:00,22,Male,1488597,Current,False
TX778,1099.4166996790298,4,1045.6099861295522,12,13,Thursday,05:00,42,Female,832125,Current,False
TX779,1125.5769798435072,1,999.1889876883552,8,19,Saturday,04:00,35,Male,1276809,Savings,False
TX780,1064.3312905051764,3,987.8003075696292,11,17,Monday,14:00,49,Male,1015003,Current,False
TX781,1008.8689585457234,3,958.0025353556192,7,13,Thursday,19:00,18,Female,319156,Current,False
TX782,1001.260543377004,3,969.1376354411426,15,27,Saturday,06:00,39,Female,1181809,Current,False
TX783,1048.604540937823,1,1026.068668830315,17,18,Thursday,07:00,48,Male,1333981,Savings,False
TX784,944.5876423641068,4,1031.881642639037,10,27,Sunday,08:00,26,Female,859650,Savings,False
TX785,1040.140202910661,2,1057.930372110395,8,7,Thursday,11:00,19,Female,1223882,Current,False
TX786,972.8203538138172,4,984.758094301087,8,29,Saturday,22:00,21,Female,545847,Savings,False
TX787,1020.6315311532936,3,987.9519675573129,16,10,Friday,11:00,59,Male,1092955,Savings,False
TX788,996.5938287416024,2,1007.2794126170548,19,12,Tuesday,16:00,21,Female,857373,Savings,False
TX789,996.02363661459,2,952.1263169653174,10,18,Saturday,12:00,51,Male,1065710,Savings,False
TX790,925.7971667537832,2,995.830635789192,10,10,Wednesday,02:00,29,Female,950332,Savings,False
TX791,1060.3304077431958,4,969.456642868207,6,4,Tuesday,06:00,41,Male,927763,Current,False
TX792,978.8200709135912,2,972.687651916197,13,27,Friday,18:00,38,Male,369093,Current,False
TX793,968.4987510233052,4,1014.6391100501968,10,3,Sunday,23:00,61,Female,738744,Savings,False
TX794,1024.7352826887516,2,1007.6687006280728,17,27,Saturday,16:00,53,Female,1449697,Savings,False
TX795,999.0063182315844,4,997.8547046837812,16,11,Wednesday,21:00,64,Female,744854,Savings,False
TX796,1013.0313928800014,4,1005.9730889651898,12,5,Thursday,06:00,56,Female,572168,Savings,False
TX797,1008.0442191495883,1,981.5481466634494,12,10,Monday,07:00,33,Male,1381516,Savings,False
TX798,1089.5632532085351,1,1002.9470254628648,12,10,Tuesday,19:00,51,Male,1269246,Current,False
TX799,997.6314648727782,2,968.3564647330776,10,9,Sunday,19:00,51,Male,807800,Savings,False
TX800,909.801667965266,1,1009.6391557449537,15,6,Friday,22:00,44,Male,353997,Savings,False
TX801,1032.471523310153,2,1011.6355791943778,8,25,Sunday,16:00,46,Female,457255,Savings,False
TX802,1092.948884722171,2,1019.6435797353338,6,15,Friday,06:00,35,Female,1000146,Savings,False
TX803,1019.809970019209,2,963.8328713516518,15,16,Thursday,17:00,40,Female,1453248,Current,False
TX804,1009.5746425836588,2,982.1294703009336,16,2,Saturday,12:00,58,Female,532911,Current,False
TX805,1014.7639970310436,1,984.47001719014,11,13,Thursday,23:00,44,Male,696601,Current,False
TX806,935.577490720535,3,1011.1781192232831,14,15,Friday,05:00,22,Female,779702,Current,False
TX807,1023.1371358352152,3,939.0814233783676,13,29,Saturday,18:00,56,Male,788195,Savings,False
TX808,1072.9319724251552,1,996.3672707140583,8,11,Monday,05:00,28,Male,1282426,Current,False
TX809,976.8521948695764,2,972.154476382882,18,2,Wednesday,03:00,28,Female,587166,Current,False
TX810,1017.6145222083144,3,982.5645862391684,5,25,Wednesday,05:00,37,Female,1425054,Savings,False
TX811,1054.0860847197546,4,990.8722707732504,17,10,Friday,08:00,19,Female,1344385,Savings,False
TX812,1038.8323014197074,2,998.8773143408084,6,12,Thursday,21:00,38,Female,889872,Current,False
TX813,1031.9879720891122,3,994.998830884162,14,5,Saturday,20:00,62,Female,629963,Current,False
TX814,991.6761306525988,3,990.604066107477,15,16,Monday,15:00,54,Male,488674,Current,False
TX815,910.9420792767183,1,955.3906396175108,6,22,Wednesday,05:00,43,Male,412313,Current,False
TX816,946.1978610275676,1,1004.316389464372,15,8,Monday,20:00,24,Male,773919,Current,False
TX817,940.1301143822976,2,983.81345148636,19,21,Thursday,07:00,63,Male,539646,Current,False
TX818,1023.0158359940168,1,1044.8845035987215,19,26,Tuesday,21:00,33,Female,1347635,Savings,False
TX819,980.157147754234,3,975.0644350432428,11,9,Friday,15:00,55,Male,1058171,Savings,False
TX820,991.705847500831,1,995.6399438283372,5,25,Monday,23:00,30,Male,1335865,Current,False
TX821,918.4362752215918,4,991.93053880014,16,8,Sunday,04:00,59,Female,757576,Current,False
TX822,1042.5039666208777,1,1008.353615044788,11,10,Tuesday,19:00,42,Male,1079957,Savings,False
TX823,1049.08904734779,2,967.0815230710796,10,21,Tuesday,17:00,40,Female,784353,Current,False
TX824,976.9415133982692,1,1015.1312934982628,5,17,Wednesday,00:00,62,Male,1171901,Savings,False
TX825,3094.6461734746645,3,987.3300662159096,15,24,Saturday,11:00,62,Female,1056556,Current,True
TX826,976.9583830101618,3,992.5314060996764,12,28,Thursday,15:00,57,Female,859119,Current,False
TX827,959.0133939094858,3,1016.866602197229,19,25,Tuesday,10:00,18,Female,1342137,Savings,False
TX828,974.6133348385122,3,962.8117334810748,17,10,Wednesday,17:00,51,Male,540617,Current,False
TX829,916.734546066118,1,994.16957378165,14,1,Friday,15:00,32,Female,536545,Savings,False
TX830,997.5397541913316,4,1009.7816775630148,16,13,Monday,23:00,52,Male,403535,Current,False
TX831,973.5111764578584,3,1020.5251285254196,13,16,Tuesday,18:00,18,Male,1460831,Savings,False
TX832,930.8253813732854,1,955.5511845081936,8,5,Friday,03:00,53,Female,442003,Current,False
TX833,975.6147313525628,1,1021.4866600954048,6,22,Tuesday,20:00,53,Female,531807,Current,False
TX834,1021.1439423376664,3,944.5155964803037,13,14,Monday,04:00,19,Male,320655,Savings,False
TX835,1037.122945679631,3,987.2482491584808,13,19,Wednesday,04:00,35,Female,389743,Savings,False
TX836,969.415016943351,2,941.2767593980168,11,12,Wednesday,04:00,34,Female,1160665,Current,False
TX837,1006.6093234757444,1,997.7056575175084,5,1,Thursday,03:00,35,Female,724632,Current,False
